AR	2015-11-18 12:22:59 -0500	1447867379675	still:85;;in_vehicle:15
AR	2015-11-18 12:23:03 -0500	1447867383540	still:100
AR	2015-11-18 12:23:07 -0500	1447867387366	still:92;;on_foot:8;;walking:8
AR	2015-11-18 12:23:11 -0500	1447867391217	still:92;;on_foot:8;;walking:8
AR	2015-11-18 12:23:15 -0500	1447867395065	still:85;;in_vehicle:15
AR	2015-11-18 12:23:19 -0500	1447867399008	still:69;;in_vehicle:31
AR	2015-11-18 12:23:22 -0500	1447867402825	still:77;;in_vehicle:15;;on_foot:8;;walking:8
AR	2015-11-18 12:23:35 -0500	1447867415601	tilting:100
AR	2015-11-18 12:23:52 -0500	1447867432633	tilting:100
AR	2015-11-18 12:23:52 -0500	1447867432675	in_vehicle:31;;on_foot:25;;walking:25;;on_bicycle:21;;still:12;;unknown:12
AR	2015-11-18 12:24:21 -0500	1447867461926	unknown:50;;still:23;;in_vehicle:10;;on_bicycle:10;;on_foot:8;;walking:8
AR	2015-11-18 12:24:49 -0500	1447867489639	tilting:100
AR	2015-11-18 12:24:49 -0500	1447867489802	still:28;;unknown:28;;on_foot:26;;walking:24;;in_vehicle:15;;on_bicycle:3;;running:2
AR	2015-11-18 12:24:55 -0500	1447867495160	tilting:100
AR	2015-11-18 12:25:12 -0500	1447867512294	tilting:100
AR	2015-11-18 12:25:20 -0500	1447867520815	tilting:100
AR	2015-11-18 12:25:20 -0500	1447867520841	in_vehicle:33;;still:31;;on_bicycle:16;;unknown:16;;on_foot:6;;walking:6
AR	2015-11-18 12:25:33 -0500	1447867533102	tilting:100
AR	2015-11-18 12:25:40 -0500	1447867540399	on_foot:60;;walking:60;;on_bicycle:17;;unknown:12;;in_vehicle:8;;still:4
AR	2015-11-18 12:25:44 -0500	1447867544332	on_foot:54;;walking:54;;in_vehicle:38;;on_bicycle:8
AR	2015-11-18 12:25:48 -0500	1447867548181	on_foot:54;;walking:54;;in_vehicle:46
